Score,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100,W101,W102,W103,W104,W105,W106,W107,W108,W109,W110,W111,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123
-1,-1.204878208,1.406618889,-0.075280567,-1.84884592,-0.934519198,0.113727997,1.96946671,-0.22990641,-1.588304968,0.640700057,1.229841514,-1.345191647,-1.066379682,0.015700882,0.347685861,0.67585245,-1.880727186,-0.521887251,-1.39466585,1.391260864,-0.17966431,-0.995014475,-0.745143933,1.713863487,-0.90321238,-0.290345538,1.240208287,0.089419949,1.359177661,-1.940460336,1.470258496,-1.232672755,-1.032176037,-0.827965495,0.333435592,0.250084745,-1.063382197,-0.064998254,-0.903029983,-0.463191436,-1.974526364,0.699403126,-0.302832562,0.741800294,-1.801900682,1.326831789,-1.91793918,0.347582868,1.738570577,0.680931055,0.692330775,-0.722392064,1.751369622,-0.249696866,1.053121939,-1.417251507,-1.1258706,0.132163281,-0.344728627,-1.605281641,1.859206382,0.813853752,-1.650837264,-1.219509074,0.952570989,0.705831862,-0.692264374,1.500994186,-1.841135323,-0.716363827,0.393063636,0.358512759,1.694264979,-1.317607896,-1.699046979,-0.153117826,-0.396252538,-0.817949168,-0.406518874,0.176323189,0.722117128,0.033138314,0.842980525,-1.769378423,-0.559990947,0.032584356,-0.009458565,-0.488086691,-1.339535797,-0.738026043,0.598129821,1.303990336,-1.466873425,1.64856088,1.883768507,1.35257985,0.834958887,-0.029428254,-1.262131621,1.645713915,0.951105949,1.378567252,1.3118686,1.421523696,-0.111844581,-1.492205368,-0.04079901,-1.349798675,-1.269467099,0.073722492,1.584464846,-1.500958861,1.188211567,0.038963333,0.088841573,-0.277232403,0.566652877,-1.077202026,-1.318381961,1.102024476,0.880546959,1.712280714,1.150839491,-1.919272643
-1,1.99657414,0.947947446,0.167635293,-1.760111061,-1.494477709,0.34587648,-0.890185726,1.559774502,0.639822775,-1.952003249,-0.364189833,-0.987053919,1.971936377,0.880572194,0.822701719,-1.206370187,-1.984503571,-1.149495959,-0.291531696,1.057125222,0.061371999,0.167600138,1.934723583,-0.598808696,1.791062035,0.366432788,-0.1955112,-0.859575114,1.016568317,0.125538465,0.874917415,1.951089846,-1.278817832,-1.257163191,0.651957047,1.982382765,1.094782304,-1.58257546,0.674617917,-0.396604217,-0.52154895,-1.398337302,0.827721933,0.404185522,1.725924201,1.193061551,0.263700927,0.819821275,-1.312410129,0.54235854,-1.106310242,1.788603896,1.441106963,-0.217256528,1.661351099,0.293431156,1.888986628,0.429584954,-0.848124247,0.722710148,-1.848625557,-0.918103086,1.145646937,-0.702585236,-0.353044939,-1.768743573,-0.675883107,0.674539155,1.619761728,-1.319864133,0.859321142,1.584366758,0.623436709,-0.448571287,1.708861991,1.173651019,1.241740552,-0.053906144,1.442630582,-1.43790928,0.556674156,0.620530173,-0.350970798,-0.032238107,-1.153410692,1.801759404,0.375981545,1.172625899,1.910854502,-0.198480815,-0.000604823,0.11802465,0.573962692,-0.600270724,-0.813981758,-1.95213033,-0.867487265,-1.231078379,1.033711436,-0.921731529,-1.725660839,1.079723363,1.219818609,1.211269276,-0.186550794,-1.446243949,0.495952387,-0.684990875,-1.28102234,-0.306449228,-0.784505613,1.430729717,1.240122711,1.806664236,-0.225685636,-0.766607531,1.738956481,-0.325072699,-0.951991789,-1.904904177,-0.840138565,0.98078015,-1.938749106,-1.579145025
-1,-1.111660151,-0.694105929,1.765840655,-0.781694592,1.399117015,-1.853838166,-0.078414087,-0.762266852,-0.285241086,0.133543245,1.11061001,-1.068182377,0.839380908,0.186604111,0.21499948,1.266789096,-1.461843654,-0.209328038,1.841779987,-1.466059286,1.235163354,-0.141290381,-1.785033853,-1.838595522,1.613903028,0.35351719,-0.598671613,-0.584143932,1.63599046,1.02178722,-0.607226767,1.821273892,-0.593117684,0.809295949,0.462202767,-0.233818329,-1.979054129,-0.17525493,1.344946324,1.898431027,0.294249363,0.869083366,-0.895819243,0.157518246,-0.511950503,0.351311199,0.19297685,-1.271488062,0.797478548,1.987824134,-1.004223735,-0.987703769,-1.072337644,-1.559547595,-1.868323293,-1.023292378,-1.723734054,-1.209564156,-0.284176478,0.68152044,-1.048247236,0.103894117,-0.592556691,-0.398831668,0.785026684,-1.800923892,1.924485332,-0.958781567,0.388006794,1.28061596,-1.551265711,1.33191441,0.881417445,-1.050294621,-0.751514035,1.715967126,-0.464308919,1.706908972,-0.287909144,0.06559513,0.215663783,0.648894914,0.801513209,-1.315880581,-1.575196439,-0.652067309,0.555400012,0.675142767,-1.168073039,1.852351689,-1.899041254,-0.714482236,-1.237554171,1.936748992,0.746189354,-1.015780885,1.921436307,1.520664675,-0.510341839,-0.383335309,0.881938216,1.992958014,-0.853049103,0.91123928,1.771864215,1.864829989,-0.17910381,-0.629382715,1.940445959,1.518148409,1.953728009,-1.336545096,-1.968194669,0.242532386,-0.712063184,1.501530494,1.067738686,-0.500612331,-1.158044696,-1.276638115,1.713899534,-0.338006035,-0.205677892,-1.556004541
-1,1.274641392,0.943076078,-1.790003157,-0.861587959,-0.049820548,-0.610333228,-0.447288801,-0.57424373,-0.345552908,0.105393348,0.318737201,1.524216851,-1.238994393,-1.765729447,1.620001132,1.520337499,0.184618233,-0.997445979,-1.010371853,-1.454606119,1.316026453,-0.868893843,1.872799998,1.65741579,0.788458534,-0.097924496,0.565490041,0.576894589,-1.60488464,-0.372262766,0.887604225,1.182920049,-0.05879398,0.806423534,0.225059732,1.178202785,-1.360180416,-0.608953794,-0.506844776,1.611413795,-1.692744601,1.54542127,-0.071892047,-0.027283409,0.0623964,0.981713136,0.504113203,-0.189959595,-0.081447385,1.75238024,0.858729423,-0.059946259,1.852417501,-1.579004507,1.874732075,-0.281390685,-1.077980101,0.26361934,0.065364743,-1.547630096,-0.653047455,-1.661611441,-1.575016214,-1.554217354,0.942340065,-1.5442273,1.239318934,1.35413395,-0.293553357,0.503052001,0.163618997,-0.646091015,1.27348004,0.300101689,-1.851440211,1.486448753,-1.4408808,-1.679420458,-1.006236881,0.88095755,-0.616012412,-0.893134346,0.788963421,-0.618100125,0.711041633,1.047908545,1.423234987,-1.945018161,0.074483728,1.143781118,0.579314131,0.947102458,1.789840035,-0.189200379,0.992640912,-1.782581522,-0.391953882,-1.262542001,1.290973912,0.919435833,-0.973650475,1.515243823,-1.101112311,-0.854814511,0.099917722,-0.206763616,0.269808403,-0.179223563,-1.205540264,-1.627559201,0.683983878,-0.706188328,1.312398732,-1.598191977,0.201837451,-0.305254126,0.090660413,0.17389666,-0.563776429,-0.149963445,1.464498847,0.380674983,-0.868781496,0.189117907
-1,-0.195538018,0.266379056,0.759050098,0.36031618,-1.122998312,-1.227328137,-1.066066538,-0.77692905,0.065154897,-1.188084597,1.945897305,-0.196358064,1.369876629,1.584413465,-0.96416401,-0.019595399,1.644808864,-1.55481831,-1.034558548,-0.322927092,-1.10955543,0.669863267,-1.527990648,-0.152196493,0.610882604,1.873414662,1.733425891,1.754451238,-1.397085838,0.605639045,-1.065038783,-1.195884846,1.930075617,0.388366456,-1.692019238,0.185774268,0.396677084,1.972514774,0.727221603,-0.782677972,-1.304997363,1.731550879,1.046062102,-1.895203356,-0.099794723,-1.113566013,-0.574728457,-0.993899561,-1.847082332,0.33064572,-0.724195074,0.477764384,0.501215666,0.327846133,-1.516040107,0.173287006,1.45160817,0.533096006,-0.436639366,-0.865275602,1.430320997,0.576764808,-0.844493002,-1.019540168,-0.172623877,1.627051014,0.74343453,-1.1385038,0.095873314,-0.141335313,1.28884499,1.166121078,0.195005654,-0.276755536,0.711208372,-0.377873563,-1.520810844,1.507066241,0.802416727,0.989179344,-1.708000972,-1.675808823,-0.617396794,0.918833996,-1.257874118,-0.143257532,0.459023971,-1.104418368,-0.950860148,0.808243689,-1.863757154,-0.54979122,-1.623598274,-1.731525162,1.256795941,0.91197571,1.328610249,0.573800991,1.17571854,-1.045088762,1.909115365,1.900416506,0.042680517,0.145501944,-1.959129896,0.68423062,1.339589321,-1.754299771,0.878427067,1.531615261,0.72053402,1.512619754,0.734524825,0.999454722,-1.976439033,-0.473212322,-0.808536041,-0.435850682,1.588012874,0.855111169,-0.234612781,0.637848316,-1.469423026,1.031168627
-1,0.912555201,-1.649564361,0.556689921,1.874258867,-1.021386077,-0.498614413,-1.169725393,-1.409566174,1.212917808,1.266276883,0.98227595,1.557130875,1.838734281,1.429761223,1.016221471,1.89561951,-1.12952425,1.817017158,0.049999761,0.77783027,0.985017058,-0.808683176,-1.460213341,-0.00785224,-1.187152624,-0.298535439,1.631957193,1.776510452,1.307475214,0.598585536,-1.535481526,-1.12234293,-0.673710641,-0.860521606,0.407606778,-0.93794538,1.842926865,-0.09754004,1.016710006,-0.671806425,1.228233469,-0.411070417,-0.453496923,0.867060334,-0.87401779,0.028700459,-0.530998857,1.023453789,-1.017899877,-0.286884458,-0.536650847,-1.673205094,1.251220511,-1.73995859,0.956771906,1.06011315,-1.819940195,1.772961694,-0.678878141,1.155516275,-1.136787855,-1.035163307,-0.239831744,1.300440603,1.562122342,-1.36325548,-0.99365575,-1.964774692,1.313454624,0.430632625,-1.462779269,1.665799443,0.528790134,1.02791561,0.334856259,1.981922884,-1.5323469,-0.877254702,1.836990294,-1.514554197,0.700277159,1.812950543,-0.244191836,-0.346425358,0.957829024,1.631239413,0.304462168,0.585332787,-0.787707879,-1.13485672,-0.720228043,1.375364057,-1.419610574,1.673113678,0.278793092,1.684044374,0.169260549,-0.102323422,-1.444974487,-1.558050636,-0.432961721,-0.201338652,-1.465469091,-1.783660707,-0.158144471,-0.811537743,0.604640121,-1.974256893,0.198145515,1.407212689,0.481995831,1.800553337,-0.939701426,1.774109445,-0.776811648,0.860765084,1.185972003,-0.041123102,-1.459616027,-1.317424493,-0.774780418,-1.63491399,-1.308508974,-1.924448975
-1,0.712770451,1.071377239,1.459878353,-1.748620254,-0.209825776,-0.652318143,1.401328164,-1.795287207,-1.667621747,0.821371062,1.375383304,-0.569286637,-0.344890944,-0.707955815,1.050076191,-0.277701149,1.667576465,0.775249732,-0.823842731,-0.83812841,-0.870344502,0.557135978,-1.097360546,-0.268580698,0.491776042,0.339384606,-1.211268572,-1.476624387,-0.957471921,0.940069086,-0.325893432,-0.757239125,1.607705939,0.111277469,0.336922818,0.133072895,1.899109795,-0.471635675,0.33789388,-1.512341062,0.909601035,0.56868118,1.14674799,0.331234481,1.623353895,-0.748254358,-0.16762841,1.457224868,1.699655742,1.047904913,1.455701061,-0.869665815,0.629799795,0.658978,1.589995748,-0.829537363,-1.288105687,-1.509322604,1.273619081,1.732162208,-1.221616396,0.790499346,-0.16273238,0.056804142,-0.930024249,1.217935736,-1.399603464,-0.83380454,-1.552061068,-0.53653865,-1.476136433,1.05156969,-0.459149408,-0.437787345,-1.931405638,-1.366819762,1.777750503,0.402664282,0.931893254,1.962976528,0.88817837,-0.039080673,0.667462643,0.367922105,-0.184089009,-1.110435196,-0.112251195,-1.50215756,-1.058411251,1.959531253,-1.597163066,-1.974323574,1.95002382,-1.770466216,-0.684021255,0.323345013,-1.235217758,0.278559792,1.91921076,0.578771463,1.941696992,-0.005231122,1.449128525,1.363538063,-1.405098045,0.633474808,1.60954088,-0.757773983,0.409000182,-0.048094518,0.334075855,-0.811733158,1.207653505,0.993213513,1.051022907,-0.181563292,1.66023552,-1.356129463,1.905164824,-0.77253985,0.239634898,0.771102785,-0.38919474,-1.661854353
-1,1.583412812,-1.226211342,-1.352372126,-0.881940338,-1.545665434,0.01297331,-1.386518373,0.180587141,0.700443374,-0.86769036,-1.653302448,-1.217805114,1.170177262,-0.921546472,1.266560646,-1.635913228,1.043760939,-0.60813607,0.189297805,-0.337885987,-1.367326562,-0.116731852,-1.849812615,-0.119991082,-1.600176357,-1.020879367,0.678160289,-1.927019702,1.950456752,-0.303074162,1.129564872,1.886550103,-0.578438066,-0.154099181,-1.377067387,-0.516543072,-0.071178691,1.480006227,-1.562741649,1.557580122,-1.523720689,-1.344959633,-1.953085753,-0.619297096,-1.766007237,-0.455673986,0.537024046,1.28245304,1.720658847,-1.267667492,-0.696335749,-1.030307846,0.147985955,0.901242054,1.501417195,1.079557604,-1.892906434,0.831653446,-1.781135595,0.346690784,-1.870722712,-1.8520758,1.17642036,0.401569903,1.210646517,-0.601489648,-1.917605896,-0.314134145,0.650216953,-0.172380616,0.920220922,0.388282435,-0.680148323,-1.225376775,-1.865842879,-0.707281808,-0.920348047,1.361317777,1.448354893,-1.63187855,-1.365808388,-0.377254014,0.878427518,-0.528561606,-1.430142711,-1.366182279,-1.44702438,0.060405467,-1.91735237,-0.429566428,-1.04677292,1.970384652,-1.680866497,-0.516255559,-0.619129121,0.080761086,1.88465294,0.044282649,-0.719826238,-1.516526269,-1.574325795,1.986211686,-0.73772784,-1.50984128,-1.132288539,-0.479252665,-0.337682026,-0.815695594,0.417909653,0.742087051,0.331956584,-0.168507776,-0.958441283,1.116169724,-0.404768355,-0.580411681,-0.482476964,-0.117127677,-1.913578203,-1.234569827,-0.311647145,0.957777077,0.836216783,-0.136021785
-1,-0.840926007,0.057459252,1.004243225,-0.002343532,0.329286205,1.672644195,0.215538674,1.550385892,-1.285315752,0.406820005,1.975478714,-1.013962145,0.628726151,-1.14588971,0.138093858,1.409881143,0.701985569,1.744442236,-1.435361475,-1.638993043,-0.213720107,0.266842307,-0.976243306,-0.991251775,-1.500450454,0.386597261,-1.816958881,-0.813793998,0.986599431,1.380192035,-0.488161841,-1.760251165,-0.308256368,0.361709515,0.937299462,-1.556223823,0.767261006,0.210973689,1.046887556,0.564017359,1.011625477,1.089772678,-0.775361981,-0.624492229,-1.032325774,-1.211715467,-1.616726502,1.928810731,-1.211867201,1.285016713,1.089381137,-1.702207994,-1.579196883,1.51854953,-0.873590625,-1.323650678,-1.320746248,-0.288481506,-1.869782564,0.919316589,1.058967207,-1.183073013,-0.501324307,0.712562911,1.593527497,0.788306991,-1.930692728,-1.651553147,-1.819494615,-1.24844379,-0.899164451,1.971839022,1.763406254,-0.333278209,-1.498662449,-1.048569066,1.229722427,1.876942563,0.148250473,-0.418446728,-1.614920151,0.206648649,-0.150146641,-1.354994833,-0.461299421,1.934659493,1.924071724,1.119558424,-1.035657794,0.426115862,-0.30056262,0.286791658,-0.41449622,-0.417169673,1.020646861,0.449218944,-0.50201209,-1.692716679,0.371017705,0.838832947,1.806916354,0.156130582,1.874193421,-1.566926995,-0.643018842,-0.233659184,0.149845568,0.938999252,-0.650925485,0.123605576,-0.635297658,1.703987238,0.038093246,0.633794103,-1.48465732,-1.62046665,-1.966574282,-0.817175657,0.416754778,-1.326767544,-1.811699095,-0.530170681,0.423097504,1.605833957
-1,0.308538783,-0.60201953,-1.27831977,-1.655323852,-1.2060676,0.247563721,1.998542897,-0.434854472,0.733246089,-1.774667092,1.211698811,-1.574225907,0.842125723,1.626393107,-1.410192497,0.402729941,-0.201045431,-0.242890492,-1.453594486,-0.269423896,1.264391071,-0.313020111,1.692852899,-1.017837362,-1.527127392,1.644611806,-1.133336106,-0.887108173,-0.741325097,-1.66960088,0.347774489,1.840587514,1.867775826,0.992925938,-1.507744768,-1.593906367,-0.692676693,1.545197841,1.600075638,0.52412328,-0.273773959,-0.129540203,-1.114509937,0.32949002,0.65400364,0.569143771,0.220323681,0.625743283,-1.275449723,-1.966442603,-0.65840898,0.875789589,-1.93005105,1.66007539,0.072338107,1.111992937,-1.728646876,0.247570741,1.035038702,-0.534346399,-1.649603836,-0.76765841,-0.932081755,0.288952288,1.206657621,-1.817875046,-1.382841356,0.251660757,-1.757513422,1.201255927,-0.02437007,-1.011297353,1.07816134,-0.534520121,0.551196599,0.645576001,-0.970249677,1.486345999,0.329516448,-0.446019326,-1.842661025,1.852262761,1.571589703,-0.142114715,1.758408742,-1.929945404,0.804651246,-1.329938214,0.078016919,1.530897276,1.794959388,0.862702827,1.993669143,1.880124739,1.282179991,-1.594846144,1.436102311,0.425928254,1.023992096,1.251683545,-0.263266954,0.737021452,-1.820921088,-0.226781452,-1.685081184,-0.059492857,-1.934805322,0.546129844,1.90690839,-1.136514442,1.091437193,1.394385302,-0.758157893,-1.441458695,1.086417789,1.718080525,-0.84116564,1.318187658,0.82872845,-0.177530112,1.981121611,1.615238198,-1.966718517,-0.532581755
-1,-1.118297111,-0.623506095,1.00982523,1.598158892,0.64644504,-0.201057771,0.174979986,-0.294350651,-0.765277135,1.034073315,-1.752502169,-1.187617501,-1.007357538,1.639113827,0.526533461,-0.482232969,1.173274777,-1.067442213,-1.689790738,0.40741931,-1.341578482,1.649994827,1.261930667,-1.813980468,-1.041343511,-1.377342772,0.640942738,-0.411408955,0.464934162,1.587509977,-1.650182513,0.584186178,0.656424465,-1.472902298,-0.145504809,-0.539885171,0.685628434,1.088917807,0.708917893,0.913263329,-1.651756682,0.363367975,0.466351193,1.311227607,-1.060344144,-0.807105717,0.844976931,-1.609215975,-0.997803633,-0.784598527,1.650934684,1.725757659,-1.258813512,0.54570356,-1.773466127,1.738747672,-0.382297604,-1.909137657,-0.007555984,0.694161086,1.908869193,0.576527709,0.319875277,-0.678912517,-1.87526088,0.179941867,1.715862272,-0.578432129,-0.298920603,0.378382592,0.918152351,0.779048975,-1.734839419,1.268647908,0.85154007,-0.25928519,1.846505334,-1.924207047,-0.178419744,0.036981166,-1.808053774,0.656810401,0.20219016,0.884868152,-1.968516614,1.008907643,-0.889217523,-0.397727564,0.797337054,-0.071313699,0.388025424,0.609192693,1.371097438,-1.682319168,-0.801782801,1.238281067,1.825186184,-0.311355464,1.829687512,-1.615664804,-1.332795281,-0.58474784,-0.601861148,-0.008950288,0.791515665,-0.354880938,-0.96964257,1.256795394,-1.30279376,-1.295383474,0.050579123,1.857812569,-1.887795284,-1.021452558,-1.320302884,1.908559701,-1.925057756,-1.941693016,-0.646296694,1.090744879,1.054582709,1.621208544,1.716473212,-1.447383288
-1,-1.660298377,0.395409528,-0.841431425,-0.231603644,1.733020193,1.125535495,1.872816982,0.3434613,0.225241055,1.004164027,0.280719418,-1.790081606,0.197275053,-0.95202762,-0.225366076,1.552548751,-0.699972784,-0.250059939,0.544602525,0.157715745,1.336144412,-1.105909246,1.714569777,-1.89846649,-1.927314652,0.27915608,0.78556737,1.343302578,1.598094445,-0.877879317,-0.395570374,1.643091403,-1.204147544,1.936245665,1.261606482,-0.828072977,0.394152552,-0.981636798,0.00119472,-1.409239392,-1.139720963,0.899034353,1.723998965,-1.459425041,0.747743677,-0.769962423,0.016094388,-0.357475243,-0.911936267,1.168435359,-1.096091895,-0.76656219,-0.766878251,-0.831515845,-0.156198443,1.091829941,-0.851602358,-1.442959277,0.249578464,-1.268305765,-1.217963553,-1.266780695,-1.054978643,-1.431498048,1.33184703,0.465445515,-0.884526192,-0.578971468,-0.794828381,-0.191063502,-1.964928792,1.188859911,0.379589552,1.848313397,1.002346973,0.594810165,1.90735656,-1.690987737,0.272786132,-0.71476533,1.237896219,1.17375744,1.153328055,1.907389705,-0.449419869,0.544240141,1.878950646,-1.189646376,1.879509714,1.094679388,0.348557009,0.031557931,0.211181175,-0.261409499,0.321463939,-1.004917937,-0.6718567,-1.86070919,1.765129526,-0.902632524,-0.707890737,-1.576484485,1.604596629,-0.160654831,-0.749319742,0.404164431,0.571943607,-1.492560374,-1.930231681,-0.972299887,0.277616905,1.704024354,-1.557614693,-0.546597028,1.088156433,-0.691690768,0.155614277,-1.641451585,0.53437644,-0.281270874,0.882037947,1.292824782,-0.46699519,0.570574231
-1,-0.523610465,1.077295175,0.238814451,0.959917528,-1.720857481,-0.979376136,-0.855227171,-0.01074922,-1.949788493,-1.835864281,0.009397226,-1.071840398,0.763853431,1.22910215,-1.402369841,0.990070429,1.124124579,0.014418575,1.729453617,0.821790408,-0.589562286,0.996017748,0.325600555,1.169133458,0.441291337,0.783122342,1.988910896,-0.7186276,-1.081748783,0.915662771,-1.094234298,-1.719403734,-0.408408079,0.417674172,-0.111311408,0.652630761,1.518063814,0.748277179,0.987053591,1.926457394,0.541178707,0.656944937,-1.280349938,1.33254071,-0.749720104,1.868831054,0.536529727,-0.522756018,-0.505314448,0.693103796,0.365778527,-0.40118794,-1.308652788,-0.044855732,1.111404831,-0.22198376,1.575004096,-1.911203033,0.491996795,0.122734406,0.364783316,-0.814455774,1.814482143,-0.300341248,1.709992393,0.117428658,0.190030182,0.780939755,-0.337778162,-0.420716526,-1.507962293,-0.151257613,-1.866738546,1.713423646,-1.83965412,1.937605562,-0.26563191,0.328090836,1.659748836,-0.919149264,1.2813108,0.220454569,-1.422128112,-0.431024105,0.528420744,0.514926205,-1.105208401,0.545107105,1.646539399,-0.15058449,-1.089396946,-0.234772004,-1.472784437,-1.482745163,-0.522447672,-0.970706476,0.051022279,1.852154181,1.553641356,-0.705407812,-1.963042802,-1.510127093,1.540906898,-0.600168207,0.897802593,-1.21463533,0.716083597,0.179401372,1.436179644,1.178941756,-1.245139691,-1.068958322,1.090799594,-1.800114297,-0.52056958,-0.816906399,0.923936583,-1.027842527,-1.056880973,-1.11196418,-1.444177253,1.250114706,0.649385951,-1.063893472
-1,-1.886350983,-1.260720173,-0.199694478,1.547239133,0.231779379,-0.564692624,1.500944322,0.490006951,-1.376317344,-0.060653458,-1.599865348,-0.01589189,-1.553725512,-0.194510518,-1.751477442,-1.754708566,-1.235458758,-1.197924654,-0.684698631,1.744536121,-1.920612599,-1.307085296,0.391617849,1.796837239,1.66491445,-0.607112796,-1.530728567,0.004038697,-1.682407595,0.156970775,1.732955225,-0.185774679,-0.002947271,-1.641209606,-1.53725902,1.166838312,1.791420738,-0.873489485,-0.013623489,-0.300897782,0.448746537,-1.654798699,0.912368064,0.758029546,-1.156859919,0.530481624,-0.95691659,1.499743878,-1.45992891,1.297366681,0.281700524,-0.621888622,-1.703938395,-0.507893857,1.136401751,1.627033566,-1.838336733,0.81334662,-0.22836684,1.827504058,1.080676636,-1.63188678,0.904539992,1.029487417,-0.756545716,1.477561875,0.167370184,-0.083324963,1.871695696,-0.175146392,-0.7528137,-0.640789719,-1.071491531,0.917936188,-1.181837517,-0.207189126,-0.683270791,0.972596269,-1.119549246,0.873088408,0.39911475,0.109675864,-1.557136403,1.644144846,0.026773684,-0.923449021,0.422322591,-0.93850998,-1.587069949,-0.575308443,-0.668826252,1.636226337,-1.287192625,0.932439084,-1.213455465,0.856919323,-0.265160592,-1.980646831,-0.40751886,-0.653475323,0.038493781,0.338210945,-0.050589529,1.230512232,-1.950226532,0.61943892,1.041241457,-1.087171145,0.556989828,-0.976226686,-1.906476708,-0.193585614,-1.697104251,-1.274130064,0.91219923,1.498664837,1.100759594,1.214158574,1.094047825,-1.45931785,1.173216777,-0.344448444,1.024295153,-1.581222371
-1,-0.790595392,-0.416302496,-0.365450663,-0.41251804,-1.296649964,-0.113616477,1.726057542,-0.838412393,-0.761384059,-1.27876041,0.371927146,0.806020637,0.678072373,1.342233656,1.360907073,-0.28260059,-1.168361576,-0.86853592,-0.083793831,-1.175305929,0.144900334,-1.216450034,-1.446018251,-0.449560081,-1.153911742,1.525759535,1.854901344,-0.33041275,-0.066426229,1.691351963,0.223876188,-0.236116106,-1.676337728,0.648933579,0.169396004,-0.559384125,1.706956219,1.46367524,1.946800943,-0.846567997,0.849328877,0.654843756,-0.725861672,-0.708818787,-1.335214081,-1.516445549,1.280232972,1.921420253,1.018851773,-1.230037715,-1.900492323,0.052374766,0.284046864,-1.05603685,1.664168786,1.030570631,1.109611804,-1.619282696,0.798993467,1.491043562,-0.712681575,1.700366802,-1.637616434,0.467384654,0.611204468,-0.883214829,-1.598310477,-1.134310833,-0.837574568,-1.225631924,-1.333455919,0.683557441,-1.662529798,-1.183663875,0.757727503,0.141990352,1.948703499,-1.847555579,1.088262348,-1.739239822,-0.233614973,-0.01516492,0.692849573,0.388384585,1.3685978,-1.3682659,0.97485323,-0.690242888,1.035998563,1.243695464,1.377393071,0.18654732,0.185644037,-0.727779701,-0.294935727,-1.391146386,1.723993179,0.447094758,-0.357099873,-0.885168127,-0.077046744,-1.984464987,-0.794068246,-0.333817288,-0.836984382,1.719350015,1.146500662,-1.026737946,-0.362731157,-0.012656508,-1.888771855,-0.181218632,-1.546971861,1.946821712,0.73754457,0.928801163,0.822165189,0.520617796,-1.641944346,-1.537744083,-0.201872005,0.120303835,1.126426719,-1.07738561
-1,-0.008799143,0.412668335,0.379878125,1.417190247,-0.402326622,1.613112583,1.642440641,-0.528737259,-0.085938167,1.887160056,0.853699858,0.359865435,-1.054542906,0.100168506,-0.360351161,0.640511967,-0.128434188,-0.931561277,-1.702814088,1.978444348,0.367667755,1.758175601,0.419157457,1.001045336,1.632968797,0.116227491,1.516901967,-1.667588699,0.313587967,-0.97723119,-1.695920668,1.7039392,0.691128116,0.994634281,-0.819113759,-0.773180821,0.437485968,-1.583982773,-0.660637454,0.905312316,-1.776978262,1.870482204,1.412571211,0.684344432,-1.436846147,0.396090303,-1.767809048,0.24406353,-1.340867543,1.388120578,0.565449694,-0.131151154,0.385141457,0.971683028,-0.392309562,0.638714337,-0.1404345,1.16457764,-1.586785227,1.382919418,1.053842859,0.092593695,-0.096049986,0.212479428,-1.75565685,-0.345874126,-1.825824021,1.691553341,1.59238108,0.7124049,1.590379024,-0.599788364,-1.818298135,-0.593833596,0.275175717,1.94189977,0.838161265,0.900145982,0.329293959,-1.036968848,0.881650793,-0.517448739,0.913470833,0.405024222,-1.610408393,0.222527608,-1.264029631,0.341541632,-0.022188747,0.844615789,-0.117147361,-0.529633158,-0.32549042,-0.666142761,-1.189024639,-1.540626091,1.715730057,0.569664079,-1.250120019,0.980932467,1.916113386,1.63934176,-1.33929606,-1.924363491,1.525540574,0.808048342,0.942457175,0.735049557,1.865165024,-0.986353234,-0.983458601,1.185957357,1.995237114,1.153146963,1.687240033,-1.277701406,-0.372288633,0.302395833,1.885379969,1.103707571,-1.471038001,-0.131564784,-0.860984007,-1.202078477
